channelGrouping;date;fullVisitorId;visitNumber;visitStartTime;browser;operatingSystem;isMobile;city;source;hits;pageviews;newVisits;transactionRevenue;year;month;quarterMonth;day;weekday;hour;Classifier
6;263;1860786231831590118;1;9275;5;6;False;295;48;5;5;True;0.0;2017;4;2;21;4;1;0
2;263;6982128926653765244;2;9248;5;11;True;295;0;5;5;False;0.0;2017;4;2;21;4;12;0
6;263;1306731075485923033;2;9261;5;6;False;257;48;6;4;False;0.0;2017;4;2;21;4;18;0
2;263;8983128597317639412;1;9257;5;1;True;175;0;6;6;True;0.0;2017;4;2;21;4;17;0
4;263;7877039778064211316;10;9268;18;6;False;295;23;9;9;False;0.0;2017;4;2;21;4;19;0
2;263;6982128926653765244;3;9267;5;11;True;295;0;10;10;False;0.0;2017;4;2;21;4;19;0
1;263;9049461186789750694;1;9245;5;9;False;244;3;13;11;True;0.0;2017;4;2;21;4;11;0
6;263;1306731075485923033;1;9259;5;6;False;257;48;16;11;True;0.0;2017;4;2;21;4;17;0
6;263;7234604132712740194;3;9263;5;6;False;59;48;21;17;False;0.0;2017;4;2;21;4;18;0
4;263;8013907987968782583;1;9251;5;9;False;5;23;1;1;True;0.0;2017;4;2;21;4;13;0
4;263;8077020877534952318;1;9246;8;9;False;244;23;1;1;True;0.0;2017;4;2;21;4;11;0
4;263;5085418466692392021;1;9247;18;6;False;295;23;1;1;True;0.0;2017;4;2;21;4;11;0
7;263;9702519214315701103;1;9266;5;5;False;295;75;1;1;True;0.0;2017;4;2;21;4;19;0
7;263;379280263810367381;1;9254;5;9;False;295;75;1;1;True;0.0;2017;4;2;21;4;17;0
2;263;3329364895642380434;1;9241;5;9;False;295;0;1;1;True;0.0;2017;4;2;21;4;7;0
2;263;2475693742397194088;1;9249;5;9;False;295;0;1;1;True;0.0;2017;4;2;21;4;12;0
4;263;8366718761467234;1;9271;7;9;False;295;23;1;1;True;0.0;2017;4;2;21;4;22;0
7;263;4651409423569869400;1;9272;2;1;True;295;75;2;2;True;0.0;2017;4;2;21;4;23;0
7;263;21252263180154174;1;9265;21;9;False;295;75;2;2;True;0.0;2017;4;2;21;4;19;0
4;263;3155651518987412274;1;9244;5;9;False;295;23;2;2;True;0.0;2017;4;2;21;4;9;0
6;263;3314115670795793867;9;9255;5;6;False;257;21;2;2;False;0.0;2017;4;2;21;4;17;0
6;263;7794749153342161111;1;9273;5;9;False;295;5;3;3;True;0.0;2017;4;2;21;4;0;0
4;263;6842327746742684569;1;9243;5;6;False;83;23;4;4;True;0.0;2017;4;2;21;4;9;0
6;263;92374408864207265;2;9252;5;3;False;182;48;2;2;False;0.0;2017;4;2;21;4;16;0
6;263;3314115670795793867;10;9256;5;6;False;257;48;2;2;False;0.0;2017;4;2;21;4;17;0
2;263;1110640184717495769;1;9258;5;6;False;172;0;1;1;True;0.0;2017;4;2;21;4;17;0
4;263;5254856372311958352;1;9269;8;9;False;295;23;1;1;True;0.0;2017;4;2;21;4;19;0
4;263;7123584895836629749;1;9253;5;9;False;295;23;1;1;True;0.0;2017;4;2;21;4;16;0
4;263;8298060643824256361;1;9264;5;1;True;295;23;1;1;True;0.0;2017;4;2;21;4;19;0
4;263;2756348811451815417;1;9242;5;9;False;152;23;1;1;True;0.0;2017;4;2;21;4;8;0
4;263;1487023587685793601;1;9250;5;1;True;295;23;1;1;True;0.0;2017;4;2;21;4;13;0
7;254;7300659804421476655;1;9005;5;1;True;0;75;4;4;True;0.0;2017;4;2;12;2;14;0
4;254;422293470514531142;1;9015;5;6;False;295;23;8;8;True;0.0;2017;4;2;12;2;22;0
4;254;5877863329634296585;1;9018;5;9;False;259;23;1;1;True;0.0;2017;4;2;12;2;3;0
6;254;4894435742807700896;3;9013;5;6;False;229;48;2;1;False;0.0;2017;4;2;12;2;21;0
4;254;4187151643381701597;2;9004;5;9;False;0;23;3;3;False;0.0;2017;4;2;12;2;14;0
6;254;2620684501904017348;14;9003;5;6;False;295;48;4;4;False;0.0;2017;4;2;12;2;13;0
2;254;208713105867721738;3;9016;18;6;False;287;0;4;4;False;0.0;2017;4;2;12;2;23;0
6;254;3795188286497547039;1;9012;5;6;False;257;48;6;6;True;0.0;2017;4;2;12;2;21;0
2;254;781261242644933894;1;8998;5;9;False;274;0;6;5;True;0.0;2017;4;2;12;2;12;0
6;254;582674888457699636;1;9006;5;6;False;182;48;12;10;True;71.85;2017;4;2;12;2;15;1
5;254;3730067279535822906;3;8999;5;9;False;295;23;14;12;False;34.91;2017;4;2;12;2;12;0
4;254;2868400097880483033;16;9010;5;6;False;147;23;1;1;False;0.0;2017;4;2;12;2;17;0
7;254;6303383812594579909;1;9014;5;9;False;295;75;1;1;True;0.0;2017;4;2;12;2;21;0
7;254;4323094075277575882;1;9017;18;6;False;0;75;1;1;True;0.0;2017;4;2;12;2;2;0
4;254;7099623462607227279;1;9020;5;9;False;295;23;1;1;True;0.0;2017;4;2;12;2;5;0
7;254;1187650038820463587;1;9009;5;9;False;295;75;1;1;True;0.0;2017;4;2;12;2;16;0
7;254;710989416639506581;1;9021;21;9;False;171;75;1;1;True;0.0;2017;4;2;12;2;6;0
4;254;79105537511603557;1;8993;18;6;False;295;23;1;1;True;0.0;2017;4;2;12;2;7;0
2;254;2395469569077404600;1;9002;9;9;False;295;0;1;1;True;0.0;2017;4;2;12;2;13;0
6;254;990232154224971770;1;8997;5;11;True;241;29;1;1;True;0.0;2017;4;2;12;2;10;0
6;254;9639550039037275508;3;9000;5;6;False;295;48;1;1;False;0.0;2017;4;2;12;2;12;0
6;254;2620684501904017348;15;9007;5;6;False;295;48;1;1;False;0.0;2017;4;2;12;2;16;0
6;254;4894435742807700896;2;9011;5;6;False;229;48;1;1;False;0.0;2017;4;2;12;2;19;0
4;254;4490852060657569599;2;9022;5;9;False;161;23;2;2;False;0.0;2017;4;2;12;2;6;0
6;254;1403066935050348865;1;8994;5;5;False;295;11;2;2;True;0.0;2017;4;2;12;2;8;0
1;254;9020783708358494850;1;9019;7;9;False;246;3;2;2;True;0.0;2017;4;2;12;2;5;0
2;254;781261242644933894;2;9001;5;9;False;274;0;3;3;False;0.0;2017;4;2;12;2;13;0
2;254;9029189806369118076;3;9008;18;11;True;284;0;1;1;False;0.0;2017;4;2;12;2;16;0
4;254;7721385851134775188;1;8996;3;1;True;295;23;1;1;True;0.0;2017;4;2;12;2;9;0
7;254;443664010929991507;1;8995;5;9;False;57;75;2;2;True;0.0;2017;4;2;12;2;9;0
3;4;168347251661988082;1;148;5;6;False;172;16;8;5;True;0.0;2016;8;3;5;4;20;0
4;4;7468266141802685633;1;155;5;1;True;295;23;12;12;True;0.0;2016;8;3;5;4;6;0
4;4;7152913074509452293;1;154;5;6;False;257;23;41;26;True;0.0;2016;8;3;5;4;6;0
4;4;1853622997296769463;2;150;5;6;False;172;23;5;5;False;0.0;2016;8;3;5;4;20;0
4;4;7022472921034021508;1;140;18;11;True;110;23;6;5;True;0.0;2016;8;3;5;4;15;0
6;4;8169768801233955128;1;147;5;9;False;10;48;13;11;True;0.0;2016;8;3;5;4;19;0
2;4;2617789154087637666;1;139;9;9;False;295;0;2;2;True;0.0;2016;8;3;5;4;14;0
2;4;5384840267875293117;1;138;5;9;False;295;0;5;4;True;0.0;2016;8;3;5;4;14;0
4;4;5363987274889056331;1;143;9;9;False;295;23;7;5;True;0.0;2016;8;3;5;4;18;0
4;4;129053632760497034;1;136;5;9;False;181;23;1;1;True;0.0;2016;8;3;5;4;12;0
4;4;9505564814316186185;1;153;18;11;True;295;9;1;1;True;0.0;2016;8;3;5;4;3;0
7;4;5083248839566540944;1;132;18;6;False;295;75;1;1;True;0.0;2016;8;3;5;4;7;0
7;4;8437350357857529918;1;137;5;9;False;19;75;1;1;True;0.0;2016;8;3;5;4;14;0
7;4;9190596076440658296;1;149;5;9;False;162;75;1;1;True;0.0;2016;8;3;5;4;20;0
7;4;242740204039274619;1;133;21;9;False;295;75;1;1;True;0.0;2016;8;3;5;4;8;0
7;4;133561429278746271;1;151;5;9;False;136;75;1;1;True;0.0;2016;8;3;5;4;21;0
7;4;5081428636378532717;1;156;18;6;False;295;75;1;1;True;0.0;2016;8;3;5;4;6;0
6;4;6163804634482418996;1;144;8;9;False;115;65;1;1;True;0.0;2016;8;3;5;4;18;0
1;4;1475721606092103416;2;134;5;9;False;181;3;1;1;False;0.0;2016;8;3;5;4;10;0
7;4;7506755724740540753;3;142;5;9;False;295;75;1;1;False;0.0;2016;8;3;5;4;16;0
7;4;1525639818837692672;1;135;18;6;False;295;75;2;2;True;0.0;2016;8;3;5;4;10;0
7;4;9714871088182674946;1;141;5;9;False;19;75;2;1;True;0.0;2016;8;3;5;4;16;0
4;4;478159295631397082;1;145;18;6;False;295;23;2;2;True;0.0;2016;8;3;5;4;19;0
7;4;7471321009855906034;1;146;5;1;True;0;75;3;3;True;0.0;2016;8;3;5;4;19;0
4;4;3709999704956265072;2;152;5;5;False;257;23;1;1;False;0.0;2016;8;3;5;4;21;0
4;78;1604515982939447054;1;2650;5;9;False;295;23;1;1;True;0.0;2016;10;4;18;1;4;0
4;78;9243091434159327637;1;2613;5;3;False;295;23;1;1;True;0.0;2016;10;4;18;1;16;0
4;78;2024557170836746342;1;2596;5;9;False;0;23;1;1;True;0.0;2016;10;4;18;1;8;0
4;78;7096550692949376898;1;2600;5;6;False;152;23;1;1;True;0.0;2016;10;4;18;1;11;0
4;78;8854421574187960037;1;2606;8;9;False;278;23;1;1;True;0.0;2016;10;4;18;1;13;0
4;78;3720280700196007948;1;2623;5;3;False;295;23;1;1;True;0.0;2016;10;4;18;1;19;0
4;78;9442592603771350071;5;2646;5;6;False;165;23;1;1;False;0.0;2016;10;4;18;1;3;0
4;78;4862246302921554189;1;2624;8;5;False;295;23;1;1;True;0.0;2016;10;4;18;1;20;0
4;78;1662070314070072324;1;2614;5;9;False;295;23;1;1;True;0.0;2016;10;4;18;1;16;0
4;78;3770313848737915952;1;2608;9;9;False;295;23;1;1;True;0.0;2016;10;4;18;1;14;0
2;78;4009777946525178744;2;2629;5;1;True;147;0;1;1;False;0.0;2016;10;4;18;1;21;0
1;78;3568985308416939115;1;2605;18;6;False;147;3;1;1;True;0.0;2016;10;4;18;1;13;0
4;78;4477008583169895752;1;2642;5;9;False;295;23;1;1;True;0.0;2016;10;4;18;1;2;0
2;78;977099854796269322;2;2637;5;6;False;241;0;1;1;False;0.0;2016;10;4;18;1;0;0
2;78;6139451428004151039;2;2630;5;6;False;56;0;1;1;False;0.0;2016;10;4;18;1;22;0
4;78;5759059679524379324;1;2607;5;9;False;81;23;2;2;True;0.0;2016;10;4;18;1;14;0
6;78;529004159412606324;3;2612;5;6;False;172;48;2;2;False;0.0;2016;10;4;18;1;16;0
2;78;7327350140813314125;1;2641;18;11;True;148;0;2;2;True;0.0;2016;10;4;18;1;2;0
4;78;9095384323443607900;1;2603;5;9;False;295;23;3;3;True;0.0;2016;10;4;18;1;12;0
6;78;562527077231162611;1;2643;5;6;False;295;26;3;3;True;0.0;2016;10;4;18;1;2;0
6;78;529004159412606324;4;2631;5;6;False;172;48;3;3;False;0.0;2016;10;4;18;1;22;0
4;78;6230600914960237444;1;2648;5;9;False;182;9;4;4;True;0.0;2016;10;4;18;1;4;0
4;78;25627140645585791;1;2645;9;9;False;295;23;4;4;True;0.0;2016;10;4;18;1;3;0
4;78;1687498847515773010;2;2626;5;6;False;295;23;4;4;False;0.0;2016;10;4;18;1;20;0
4;78;1687498847515773010;3;2652;5;6;False;295;23;4;4;False;0.0;2016;10;4;18;1;5;0
4;78;9473678110475492369;1;2654;18;6;False;295;23;6;6;True;0.0;2016;10;4;18;1;6;0
2;78;977099854796269322;1;2636;5;6;False;241;0;7;5;True;0.0;2016;10;4;18;1;23;0
2;78;160862804801456973;1;2620;5;1;True;295;0;8;5;True;0.0;2016;10;4;18;1;17;0
2;78;5115674771007123554;1;2644;5;9;False;295;0;10;9;True;0.0;2016;10;4;18;1;3;0
4;78;3014184706587906735;1;2649;18;11;True;295;23;12;7;True;0.0;2016;10;4;18;1;4;0
2;78;226179098617955093;1;2633;9;9;False;295;0;14;10;True;0.0;2016;10;4;18;1;22;0
4;78;4577538140231072644;4;2616;5;9;False;229;23;15;12;False;0.0;2016;10;4;18;1;16;0
2;78;3323883220883229925;2;2627;5;6;False;182;0;20;20;False;0.0;2016;10;4;18;1;21;0
7;78;1250808353473804264;1;2597;18;6;False;295;75;1;1;True;0.0;2016;10;4;18;1;10;0
7;78;1708348255456980531;1;2615;5;9;False;295;75;1;1;True;0.0;2016;10;4;18;1;16;0
7;78;8912707362043114557;2;2617;5;9;False;295;75;1;1;False;0.0;2016;10;4;18;1;17;0
7;78;1684805737319475201;1;2638;5;9;False;295;75;1;1;True;0.0;2016;10;4;18;1;0;0
7;78;430377703388725710;1;2621;18;6;False;295;75;1;1;True;0.0;2016;10;4;18;1;19;0
7;78;3437149645576144016;1;2651;5;9;False;218;75;1;1;True;0.0;2016;10;4;18;1;5;0
7;78;1123457741884433490;1;2635;5;9;False;295;75;1;1;True;0.0;2016;10;4;18;1;23;0
7;78;6022708141769989829;1;2632;15;9;False;295;75;1;1;True;0.0;2016;10;4;18;1;22;0
7;78;1950780270811594067;1;2625;18;6;False;0;75;1;1;True;0.0;2016;10;4;18;1;20;0
7;78;79157600875998082;1;2622;18;6;False;147;75;1;1;True;0.0;2016;10;4;18;1;19;0
7;78;1856897853451532032;1;2611;18;6;False;295;75;1;1;True;0.0;2016;10;4;18;1;15;0
7;78;7745457778894677499;1;2628;5;3;False;295;75;1;1;True;0.0;2016;10;4;18;1;21;0
7;78;9260084280362076342;1;2610;5;9;False;295;75;1;1;True;0.0;2016;10;4;18;1;15;0
7;78;9829598794355338542;1;2598;18;6;False;18;75;1;1;True;0.0;2016;10;4;18;1;11;0
7;78;6794501426822616290;1;2595;5;9;False;212;75;1;1;True;0.0;2016;10;4;18;1;7;0
7;78;1602751044691525317;1;2653;5;9;False;57;75;1;1;True;0.0;2016;10;4;18;1;6;0
7;78;3232672323348102127;1;2604;18;6;False;116;75;1;1;True;0.0;2016;10;4;18;1;12;0
7;78;4850551907326830394;1;2599;18;6;False;109;75;1;1;True;0.0;2016;10;4;18;1;11;0
7;78;6068636511192912283;1;2647;18;6;False;295;75;1;1;True;0.0;2016;10;4;18;1;3;0
7;78;249193798575661689;1;2639;18;6;False;295;75;2;2;True;0.0;2016;10;4;18;1;1;0
7;78;3182984197120954699;1;2601;5;9;False;9;75;2;2;True;0.0;2016;10;4;18;1;11;0
7;78;514766930661167764;1;2640;5;9;False;0;75;2;2;True;0.0;2016;10;4;18;1;1;0
7;78;5321883560339239869;1;2609;8;9;False;295;75;2;2;True;0.0;2016;10;4;18;1;14;0
7;78;9174914510440316103;1;2634;5;9;False;136;75;2;2;True;0.0;2016;10;4;18;1;22;0
7;78;7707964393023421581;1;2619;5;9;False;295;75;2;2;True;0.0;2016;10;4;18;1;17;0
7;78;6997357232834497299;1;2602;5;1;True;295;75;2;2;True;0.0;2016;10;4;18;1;11;0
7;78;4359528870732567407;1;2594;18;6;False;161;75;2;2;True;0.0;2016;10;4;18;1;7;0
7;78;3618293017527313765;1;2618;18;6;False;106;75;4;4;True;0.0;2016;10;4;18;1;17;0
2;221;7265468686510269038;1;7877;9;9;False;295;0;1;1;True;0.0;2017;3;1;10;4;9;0
4;221;2546432570077349902;1;7883;5;6;False;295;23;1;1;True;0.0;2017;3;1;10;4;15;0
2;221;53692420259861928;1;7885;3;1;True;295;0;1;1;True;0.0;2017;3;1;10;4;16;0
4;221;1130679959790609687;1;7879;5;1;True;295;23;1;1;True;0.0;2017;3;1;10;4;11;0
4;221;6379684645296922648;1;7897;18;11;True;148;23;1;1;True;0.0;2017;3;1;10;4;20;0
5;221;4547267418409175045;1;7904;5;1;True;295;23;1;1;True;0.0;2017;3;1;10;4;1;0
4;221;1087004029570749781;1;7905;5;6;False;195;23;1;1;True;0.0;2017;3;1;10;4;2;0
4;221;2689444303674277477;20;7887;5;6;False;36;23;1;1;False;0.0;2017;3;1;10;4;18;0
2;221;164986834041432205;1;7903;5;1;True;230;0;1;1;True;0.0;2017;3;1;10;4;1;0
5;221;3683887489460902970;2;7908;5;1;True;295;23;1;1;False;0.0;2017;3;1;10;4;7;0
4;221;6470976343936905211;1;7878;8;9;False;295;23;1;1;True;0.0;2017;3;1;10;4;10;0
4;221;3474588637361819736;1;7884;8;9;False;295;23;1;1;True;0.0;2017;3;1;10;4;15;0
4;221;1828014262905940694;2;7888;5;6;False;295;23;1;1;False;0.0;2017;3;1;10;4;18;0
4;221;5893522951557102811;1;7899;8;9;False;295;23;1;1;True;0.0;2017;3;1;10;4;22;0
2;221;4120282346091456507;8;7876;5;9;False;295;0;1;1;False;0.0;2017;3;1;10;4;8;0
2;221;3991148329685355729;1;7882;16;0;True;295;0;2;2;True;0.0;2017;3;1;10;4;14;0
1;221;4107558902754249058;1;7906;5;9;False;0;3;2;2;True;0.0;2017;3;1;10;4;3;0
6;221;9508418328419170882;1;7902;18;11;True;295;11;3;3;True;0.0;2017;3;1;10;4;0;0
4;221;5297334263038602536;1;7901;5;6;False;257;23;3;3;True;0.0;2017;3;1;10;4;23;0
4;221;7950964926889304721;1;7909;18;11;True;295;23;3;3;True;0.0;2017;3;1;10;4;7;0
2;221;2641160239988476442;1;7898;8;6;False;295;0;6;6;True;0.0;2017;3;1;10;4;21;0
4;221;1828014262905940694;1;7886;5;6;False;295;23;7;6;True;0.0;2017;3;1;10;4;16;0
6;221;4489559494105719818;2;7890;5;6;False;182;48;7;5;False;0.0;2017;3;1;10;4;18;0
4;221;5709919464804589063;1;7900;5;9;False;295;23;8;8;True;0.0;2017;3;1;10;4;22;0
5;221;3683887489460902970;1;7907;5;1;True;295;23;8;8;True;0.0;2017;3;1;10;4;5;0
4;221;7942338055212909628;1;7896;5;6;False;295;23;15;13;True;0.0;2017;3;1;10;4;20;0
4;221;6803371393192136951;1;7891;5;3;False;295;23;15;11;True;0.0;2017;3;1;10;4;18;0
4;221;6803371393192136951;2;7894;5;3;False;295;23;19;15;False;3.49;2017;3;1;10;4;19;1
4;221;2457070793058710700;1;7880;8;9;False;295;23;26;22;True;0.0;2017;3;1;10;4;14;0
7;221;3117772225507560296;1;7892;5;9;False;295;75;1;1;True;0.0;2017;3;1;10;4;19;0
7;221;2215183229413436789;1;7893;3;1;True;295;75;1;1;True;0.0;2017;3;1;10;4;19;0
7;221;2193693523318256352;1;7881;5;9;False;295;75;1;1;True;0.0;2017;3;1;10;4;14;0
7;221;7891923386580995744;1;7895;5;9;False;295;75;2;2;True;0.0;2017;3;1;10;4;20;0
7;221;6473895151860490254;1;7889;5;9;False;295;75;11;10;True;0.0;2017;3;1;10;4;18;0
4;270;8595513725087680311;1;9475;7;9;False;295;10;14;14;True;0.0;2017;4;2;28;4;19;0
2;270;4031136928603609993;4;9487;5;1;True;295;0;1;1;False;0.0;2017;4;2;28;4;2;0
4;270;5161086254620105779;10;9457;5;1;True;295;23;1;1;False;0.0;2017;4;2;28;4;8;0
2;270;4031136928603609993;3;9486;5;1;True;295;0;4;3;False;0.0;2017;4;2;28;4;1;0
7;270;796481412322079246;2;9463;2;1;True;295;75;4;4;False;0.0;2017;4;2;28;4;12;0
2;270;1717732902666623274;1;9473;5;9;False;83;0;9;9;True;0.0;2017;4;2;28;4;18;0
4;270;481035114241594412;1;9466;5;6;False;257;23;7;5;True;0.0;2017;4;2;28;4;15;0
2;270;2509106618768134639;1;9478;5;6;False;230;0;7;7;True;0.0;2017;4;2;28;4;22;0
2;270;7950024485181634690;1;9472;5;6;False;172;0;9;9;True;0.0;2017;4;2;28;4;18;0
6;270;9890182105631590481;3;9479;5;3;False;14;48;26;23;False;33.59;2017;4;2;28;4;22;1
2;270;3671103606125826887;1;9480;5;3;False;257;0;37;33;True;67.18;2017;4;2;28;4;23;0
2;270;3335245939576977183;1;9460;5;9;False;295;0;1;1;True;0.0;2017;4;2;28;4;11;0
7;270;3072528957835990332;1;9465;20;1;True;210;75;1;1;True;0.0;2017;4;2;28;4;13;0
4;270;5861970338013793515;2;9470;8;9;False;245;23;1;1;False;0.0;2017;4;2;28;4;16;0
4;270;865070258381238471;1;9471;18;11;True;295;23;1;1;True;0.0;2017;4;2;28;4;17;0
2;270;7670523390487715658;1;9492;3;1;True;295;0;1;1;True;0.0;2017;4;2;28;4;5;0
4;270;4332479532772278284;1;9481;5;6;False;295;23;1;1;True;0.0;2017;4;2;28;4;0;0
7;270;332299902118107845;1;9458;5;9;False;295;61;1;1;True;0.0;2017;4;2;28;4;9;0
4;270;6799540430442430172;1;9467;5;1;True;295;23;1;1;True;0.0;2017;4;2;28;4;15;0
4;270;4063624472972535741;1;9491;9;9;False;295;23;1;1;True;0.0;2017;4;2;28;4;4;0
7;270;417135909177648855;1;9488;5;9;False;295;75;2;1;True;0.0;2017;4;2;28;4;2;0
4;270;8169334332594980114;4;9485;5;6;False;295;23;2;2;False;0.0;2017;4;2;28;4;0;0
7;270;9681191200874118492;2;9484;13;7;True;295;75;3;3;False;0.0;2017;4;2;28;4;0;0
2;270;753156935976378091;1;9461;5;5;False;0;0;1;1;True;0.0;2017;4;2;28;4;11;0
2;270;5614877982332998365;1;9464;5;9;False;295;0;1;1;True;0.0;2017;4;2;28;4;12;0
2;270;5861970338013793515;1;9468;8;9;False;245;0;3;3;True;0.0;2017;4;2;28;4;16;0
6;270;4084298124927765224;2;9482;5;6;False;172;48;4;4;False;0.0;2017;4;2;28;4;0;0
2;270;4055826425027248271;1;9462;18;11;True;295;0;6;6;True;0.0;2017;4;2;28;4;12;0
4;270;8797009411473592420;1;9483;18;11;True;182;23;1;1;True;0.0;2017;4;2;28;4;0;0
4;270;3052017971814592767;1;9474;5;9;False;295;23;1;1;True;0.0;2017;4;2;28;4;19;0
6;270;797631241837623439;2;9476;5;6;False;295;21;1;1;False;0.0;2017;4;2;28;4;19;0
4;270;19763980515270974;4;9489;5;6;False;295;23;1;1;False;0.0;2017;4;2;28;4;3;0
4;270;8847034701946357792;1;9477;5;9;False;295;23;3;3;True;0.0;2017;4;2;28;4;22;0
4;270;5375821930051292245;1;9459;18;6;False;295;23;3;3;True;0.0;2017;4;2;28;4;11;0
4;270;1944935644402475294;2;9469;5;9;False;295;23;1;1;False;0.0;2017;4;2;28;4;16;0
2;270;9987970116636422444;1;9490;18;11;True;182;0;2;2;True;0.0;2017;4;2;28;4;3;0
2;168;9780126910939497544;1;6213;5;9;False;295;0;1;1;True;0.0;2017;1;1;16;0;13;0
2;168;6862768442245435591;1;6208;5;1;True;295;0;1;1;True;0.0;2017;1;1;16;0;8;0
5;168;696773972797627931;1;6216;18;11;True;295;23;1;1;True;0.0;2017;1;1;16;0;15;0
4;168;8669588216761774006;1;6212;5;1;True;295;23;1;1;True;0.0;2017;1;1;16;0;12;0
4;168;6521210701805859401;15;6215;5;6;False;20;23;1;1;False;0.0;2017;1;1;16;0;15;0
4;168;1365996967321117845;1;6218;5;6;False;83;23;2;2;True;0.0;2017;1;1;16;0;16;0
4;168;9600173773543937217;1;6214;5;9;False;295;23;2;2;True;0.0;2017;1;1;16;0;13;0
5;168;777642896379554129;1;6221;18;11;True;295;23;2;2;True;0.0;2017;1;1;16;0;18;0
4;168;403634362948967150;1;6225;5;9;False;295;23;3;3;True;0.0;2017;1;1;16;0;7;0
4;168;4934631554871388511;1;6222;18;6;False;295;23;3;3;True;0.0;2017;1;1;16;0;21;0
4;168;2200131953734564273;1;6209;8;6;False;25;23;3;3;True;0.0;2017;1;1;16;0;10;0
4;168;5206238526859107090;1;6219;5;9;False;295;23;6;5;True;0.0;2017;1;1;16;0;17;0
4;168;4237702059099095460;1;6223;5;9;False;295;23;19;19;True;19.99;2017;1;1;16;0;23;0
4;168;4733758971507003108;5;6207;5;9;False;295;23;30;24;False;0.0;2017;1;1;16;0;8;0
7;168;6229763564799388288;1;6224;5;5;False;295;75;1;1;True;0.0;2017;1;1;16;0;2;0
7;168;9658269610342554670;1;6211;9;9;False;59;75;1;1;True;0.0;2017;1;1;16;0;11;0
7;168;1224795691358856359;1;6210;9;9;False;59;75;1;1;True;0.0;2017;1;1;16;0;11;0
7;168;8456118644973087536;1;6217;5;1;True;295;75;2;2;True;0.0;2017;1;1;16;0;15;0
7;168;5206238526859107090;2;6220;5;9;False;295;75;2;2;False;0.0;2017;1;1;16;0;17;0
4;167;9867279555806754532;1;6203;5;9;False;295;23;1;1;True;0.0;2017;1;1;15;6;21;0
4;167;1790202233194356701;1;6198;5;9;False;295;23;1;1;True;0.0;2017;1;1;15;6;18;0
4;167;6521210701805859401;14;6190;5;6;False;20;23;1;1;False;0.0;2017;1;1;15;6;9;0
2;167;5944196890056447836;1;6200;5;9;False;295;0;1;1;True;0.0;2017;1;1;15;6;19;0
4;167;9214622177389684291;1;6196;5;9;False;136;23;2;2;True;0.0;2017;1;1;15;6;18;0
4;167;9178040258081658150;1;6194;5;1;True;295;23;2;2;True;0.0;2017;1;1;15;6;15;0
4;167;4733758971507003108;3;6188;5;9;False;295;23;2;2;False;0.0;2017;1;1;15;6;8;0
6;167;9214622177389684291;2;6197;5;9;False;136;5;2;2;False;0.0;2017;1;1;15;6;18;0
3;167;771305149187152985;2;6195;5;9;False;230;16;2;2;False;0.0;2017;1;1;15;6;16;0
4;167;9118419230317820740;2;6193;5;9;False;295;23;4;4;False;0.0;2017;1;1;15;6;14;0
1;167;6345047659124724312;1;6192;5;9;False;20;3;4;4;True;0.0;2017;1;1;15;6;12;0
4;167;6538971974830973120;1;6201;18;11;True;0;23;5;5;True;0.0;2017;1;1;15;6;20;0
4;167;3444183513971709303;1;6191;5;6;False;135;23;6;4;True;0.0;2017;1;1;15;6;11;0
4;167;2251636648881898510;1;6189;7;9;False;295;23;13;11;True;0.0;2017;1;1;15;6;9;0
4;167;8964163181551167385;1;6202;5;9;False;295;23;22;18;True;0.0;2017;1;1;15;6;20;0
4;167;4733758971507003108;4;6205;5;9;False;295;23;58;44;False;0.0;2017;1;1;15;6;4;0
7;167;962055093838730031;1;6199;8;9;False;295;75;1;1;True;0.0;2017;1;1;15;6;19;0
7;167;3433965216417120607;1;6204;5;9;False;295;75;1;1;True;0.0;2017;1;1;15;6;22;0
7;167;1827052770970401449;1;6206;5;9;False;295;75;1;1;True;0.0;2017;1;1;15;6;5;0
4;154;4984001621832504093;1;5830;5;9;False;271;23;1;1;True;0.0;2017;1;1;2;0;19;0
2;154;707549329117197281;1;5821;3;1;True;25;0;1;1;True;0.0;2017;1;1;2;0;10;0
2;154;9911351047935693687;2;5829;5;6;False;295;0;1;1;False;0.0;2017;1;1;2;0;18;0
4;154;9524139583423079749;2;5832;18;6;False;283;23;1;1;False;0.0;2017;1;1;2;0;21;0
6;154;3560436698214917412;16;5836;5;6;False;182;48;1;1;False;0.0;2017;1;1;2;0;22;0
4;154;1165503099654767432;1;5842;5;9;False;175;23;1;1;True;0.0;2017;1;1;2;0;7;0
5;154;1024717616135615947;1;5828;8;6;False;295;23;2;2;True;0.0;2017;1;1;2;0;18;0
4;154;501739958008228531;1;5827;8;9;False;295;23;2;2;True;0.0;2017;1;1;2;0;18;0
4;154;7538302874231131061;2;5824;8;1;True;295;23;2;2;False;0.0;2017;1;1;2;0;12;0
4;154;1413448222450591274;1;5826;5;9;False;295;23;2;2;True;0.0;2017;1;1;2;0;15;0
2;154;4107381794919696195;1;5834;18;11;True;295;0;3;3;True;0.0;2017;1;1;2;0;22;0
5;154;2453337974143679116;1;5840;18;11;True;295;23;4;3;True;0.0;2017;1;1;2;0;2;0
4;154;4402743200656460463;7;5838;18;11;True;295;23;7;7;False;0.0;2017;1;1;2;0;1;0
